pair_type,key,domain_a,class_a,relative_path_a,sha256_a,domain_b,class_b,relative_path_b,sha256_b
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__17.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__17.wav,116a8cfa036f04d49b80e5447067c5b5d7ecd52a33daab8ad44afe9782a52c9b,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__17.wav,116a8cfa036f04d49b80e5447067c5b5d7ecd52a33daab8ad44afe9782a52c9b
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__18.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__18.wav,2599cfaf11ac40311cb64ae24dfdfd0c7c2ed48740489eb2ba03fde056104c31,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__18.wav,2599cfaf11ac40311cb64ae24dfdfd0c7c2ed48740489eb2ba03fde056104c31
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__19.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__19.wav,6f0048ecd155050684ba06e105a7b4590ab6ee656fa9d9f9250a1eb365340951,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__19.wav,6f0048ecd155050684ba06e105a7b4590ab6ee656fa9d9f9250a1eb365340951
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__2.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__2.wav,448532d9f353824bc0b58c7d403ff51b6482d9912af288998695afb4518f4650,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__2.wav,448532d9f353824bc0b58c7d403ff51b6482d9912af288998695afb4518f4650
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__20.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__20.wav,7b8e3cbe9445da409ef79731da2f8ce263e454f8f5c085d3dd9265e8cdd9b6f5,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__20.wav,7b8e3cbe9445da409ef79731da2f8ce263e454f8f5c085d3dd9265e8cdd9b6f5
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__21.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__21.wav,8fa491d9be2ebeb22843bfbcaf2c5de8bf961f999a3806bc72df33462806e615,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__21.wav,8fa491d9be2ebeb22843bfbcaf2c5de8bf961f999a3806bc72df33462806e615
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__22.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__22.wav,4fd83d0ff056a0d17dae3910840553736bf1368522b91ecac2cf55c8f9dfd314,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__22.wav,4fd83d0ff056a0d17dae3910840553736bf1368522b91ecac2cf55c8f9dfd314
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__23.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__23.wav,b24cadf8df0f7c59ef2092310def4db1cd7bcaa451606895eb565acc5d3b950a,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__23.wav,b24cadf8df0f7c59ef2092310def4db1cd7bcaa451606895eb565acc5d3b950a
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__24.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__24.wav,9fb855753004ca24ecfdd79eeb26e7948634ecd3a35a3b40c44cb9cc05f527ef,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__24.wav,9fb855753004ca24ecfdd79eeb26e7948634ecd3a35a3b40c44cb9cc05f527ef
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__25.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__25.wav,bb1d0bf3620badc392f815f4e1d2295be366d69ec99f65caf44acdd145d19d4f,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__25.wav,bb1d0bf3620badc392f815f4e1d2295be366d69ec99f65caf44acdd145d19d4f
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__26.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__26.wav,0a35bb78ec04bb615d98e8411a89d30b7c06f8c3170d43eeaf71e51b63e0c3cd,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__26.wav,0a35bb78ec04bb615d98e8411a89d30b7c06f8c3170d43eeaf71e51b63e0c3cd
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__27.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__27.wav,68413c5c8978c7c490430b60d07b2d703680241a0929641db03ba7529dcd2546,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__27.wav,68413c5c8978c7c490430b60d07b2d703680241a0929641db03ba7529dcd2546
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__28.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__28.wav,be86409edc6dfd635ba0ef803538a69ec894d1f1bc2955e092a378ce2fb6480e,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__28.wav,be86409edc6dfd635ba0ef803538a69ec894d1f1bc2955e092a378ce2fb6480e
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__29.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__29.wav,20585edd5f2e790238e1021d701201a7807bf977ed5991987d49e1915a2d97a6,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__29.wav,20585edd5f2e790238e1021d701201a7807bf977ed5991987d49e1915a2d97a6
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__3.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__3.wav,43672a00b74db1eea45fc85f5fbc371994729d3b277f5f306759af75a48135ba,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__3.wav,43672a00b74db1eea45fc85f5fbc371994729d3b277f5f306759af75a48135ba
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__30.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__30.wav,02684a78ec1d8faba5732ea059b2e995d47dec90f292c71f3b236fbec01c8e24,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__30.wav,02684a78ec1d8faba5732ea059b2e995d47dec90f292c71f3b236fbec01c8e24
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__31.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__31.wav,b77cfa5cd22cec512f5a356f3fe5ada04da2afc6c247ec4943def40cd74cae36,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__31.wav,b77cfa5cd22cec512f5a356f3fe5ada04da2afc6c247ec4943def40cd74cae36
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__32.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__32.wav,4c86f3106ac1b3330cbbe13f0c6661aac3dfd8d7119f48e82762d1e4d565a1c1,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__32.wav,4c86f3106ac1b3330cbbe13f0c6661aac3dfd8d7119f48e82762d1e4d565a1c1
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__33.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__33.wav,7c27d6581dfaf50a3de5727885669f29107cc29d81e061cbac21b830ddede7b0,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__33.wav,7c27d6581dfaf50a3de5727885669f29107cc29d81e061cbac21b830ddede7b0
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__34.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__34.wav,ac222e147a49777d63c5bc23d03ced59b7a35eb0ffa80cfd191fdde4dc6bab3a,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__34.wav,ac222e147a49777d63c5bc23d03ced59b7a35eb0ffa80cfd191fdde4dc6bab3a
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__35.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__35.wav,a3035131e76a8e756502db4b7dc7cbc4e04c5f790b18b3d6c0d2df261b28e565,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__35.wav,a3035131e76a8e756502db4b7dc7cbc4e04c5f790b18b3d6c0d2df261b28e565
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__36.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__36.wav,a50fe31d6fc3bb182517ac8e0d1754f1a507ef91e7a412d48755c17ea4f75789,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__36.wav,a50fe31d6fc3bb182517ac8e0d1754f1a507ef91e7a412d48755c17ea4f75789
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__37.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__37.wav,a36114223b8981cfdde435bb5cb8a287f4b4efe0c7c377b1042c34187e939e36,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__37.wav,a36114223b8981cfdde435bb5cb8a287f4b4efe0c7c377b1042c34187e939e36
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__38.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__38.wav,bb585eb6d183bb0ac0473921e77ac51392bbd9272afa03a4973b0a587850408f,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__38.wav,bb585eb6d183bb0ac0473921e77ac51392bbd9272afa03a4973b0a587850408f
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__4.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__4.wav,cbf467f52871f0d055400ba40e62aebae9d545182ff9daaed23e10441665e38d,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__4.wav,cbf467f52871f0d055400ba40e62aebae9d545182ff9daaed23e10441665e38d
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__5.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__5.wav,78bb20c28199276ec6f35c699c0da5e4078abaf91eb762673fb4a110ff5fc5d7,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__5.wav,78bb20c28199276ec6f35c699c0da5e4078abaf91eb762673fb4a110ff5fc5d7
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__6.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__6.wav,d5b7b64d7967271aedac9e45b9d8eb6ef78299bbe7add744c41f4124f947e4b6,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__6.wav,d5b7b64d7967271aedac9e45b9d8eb6ef78299bbe7add744c41f4124f947e4b6
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__7.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__7.wav,e4ae8a7d3a0c88769ae7b4567709496873d56cfdc554056e4d27a1ce221f5859,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__7.wav,e4ae8a7d3a0c88769ae7b4567709496873d56cfdc554056e4d27a1ce221f5859
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__8.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__8.wav,a25e61fa6f238cf11bdb39b930e39e65bff638250e0ef2079ef909ebea13e1bd,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__8.wav,a25e61fa6f238cf11bdb39b930e39e65bff638250e0ef2079ef909ebea13e1bd
relative_pattern,20220624105851_s_speedboat_f_w_0_label__0__9.wav,open,other,open/raw/other/20220624105851_S_SpeedBoat_F_W_0_label__0__9.wav,5722f3e89aa4fc4503826e83c42a030aebbc8049c1ad0a0d9d990394b4e463bb,speedboat,target,speedboat/raw/target/20220624105851_S_SpeedBoat_F_W_0_label__0__9.wav,5722f3e89aa4fc4503826e83c42a030aebbc8049c1ad0a0d9d990394b4e463bb
relative_pattern,20220624110853_s_no7_f_w_0_label__0__1.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__1.wav,99587c586199b9f42a2bcad8a39543978b75e4f45a3fe32cb31b55eac630bc88,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__1.wav,99587c586199b9f42a2bcad8a39543978b75e4f45a3fe32cb31b55eac630bc88
relative_pattern,20220624110853_s_no7_f_w_0_label__0__10.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__10.wav,2bb0b0da0c360416be563a26c07fbe6755da61cfabff0b7ec25cf0cb3c6014d9,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__10.wav,2bb0b0da0c360416be563a26c07fbe6755da61cfabff0b7ec25cf0cb3c6014d9
relative_pattern,20220624110853_s_no7_f_w_0_label__0__10.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__10.wav,2bb0b0da0c360416be563a26c07fbe6755da61cfabff0b7ec25cf0cb3c6014d9,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__10.wav,2bb0b0da0c360416be563a26c07fbe6755da61cfabff0b7ec25cf0cb3c6014d9
relative_pattern,20220624110853_s_no7_f_w_0_label__0__10.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__10.wav,2bb0b0da0c360416be563a26c07fbe6755da61cfabff0b7ec25cf0cb3c6014d9,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__10.wav,2bb0b0da0c360416be563a26c07fbe6755da61cfabff0b7ec25cf0cb3c6014d9
relative_pattern,20220624110853_s_no7_f_w_0_label__0__11.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__11.wav,e6e8133fdc893aac35387fe9824f9e30847a9226af09c46326941667cfe85701,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__11.wav,e6e8133fdc893aac35387fe9824f9e30847a9226af09c46326941667cfe85701
relative_pattern,20220624110853_s_no7_f_w_0_label__0__11.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__11.wav,e6e8133fdc893aac35387fe9824f9e30847a9226af09c46326941667cfe85701,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__11.wav,e6e8133fdc893aac35387fe9824f9e30847a9226af09c46326941667cfe85701
relative_pattern,20220624110853_s_no7_f_w_0_label__0__11.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__11.wav,e6e8133fdc893aac35387fe9824f9e30847a9226af09c46326941667cfe85701,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__11.wav,e6e8133fdc893aac35387fe9824f9e30847a9226af09c46326941667cfe85701
relative_pattern,20220624110853_s_no7_f_w_0_label__0__12.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__12.wav,80dfe4af29d8c610370a853fcd4fa35b39af9cde633369e84bea29191429db1c,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__12.wav,80dfe4af29d8c610370a853fcd4fa35b39af9cde633369e84bea29191429db1c
relative_pattern,20220624110853_s_no7_f_w_0_label__0__12.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__12.wav,80dfe4af29d8c610370a853fcd4fa35b39af9cde633369e84bea29191429db1c,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__12.wav,80dfe4af29d8c610370a853fcd4fa35b39af9cde633369e84bea29191429db1c
relative_pattern,20220624110853_s_no7_f_w_0_label__0__12.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__12.wav,80dfe4af29d8c610370a853fcd4fa35b39af9cde633369e84bea29191429db1c,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__12.wav,80dfe4af29d8c610370a853fcd4fa35b39af9cde633369e84bea29191429db1c
relative_pattern,20220624110853_s_no7_f_w_0_label__0__13.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__13.wav,3bdc65d359e46bf2a7900abc01dfebab534e50fcaefa15306089770e557dbc79,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__13.wav,3bdc65d359e46bf2a7900abc01dfebab534e50fcaefa15306089770e557dbc79
relative_pattern,20220624110853_s_no7_f_w_0_label__0__13.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__13.wav,3bdc65d359e46bf2a7900abc01dfebab534e50fcaefa15306089770e557dbc79,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__13.wav,3bdc65d359e46bf2a7900abc01dfebab534e50fcaefa15306089770e557dbc79
relative_pattern,20220624110853_s_no7_f_w_0_label__0__13.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__13.wav,3bdc65d359e46bf2a7900abc01dfebab534e50fcaefa15306089770e557dbc79,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__13.wav,3bdc65d359e46bf2a7900abc01dfebab534e50fcaefa15306089770e557dbc79
relative_pattern,20220624110853_s_no7_f_w_0_label__0__14.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__14.wav,844d30048b0df2301e69ac68fb07ba8c18313db8afb1b7b0820f5ecb2cde41fa,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__14.wav,844d30048b0df2301e69ac68fb07ba8c18313db8afb1b7b0820f5ecb2cde41fa
relative_pattern,20220624110853_s_no7_f_w_0_label__0__14.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__14.wav,844d30048b0df2301e69ac68fb07ba8c18313db8afb1b7b0820f5ecb2cde41fa,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__14.wav,844d30048b0df2301e69ac68fb07ba8c18313db8afb1b7b0820f5ecb2cde41fa
relative_pattern,20220624110853_s_no7_f_w_0_label__0__14.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__14.wav,844d30048b0df2301e69ac68fb07ba8c18313db8afb1b7b0820f5ecb2cde41fa,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__14.wav,844d30048b0df2301e69ac68fb07ba8c18313db8afb1b7b0820f5ecb2cde41fa
relative_pattern,20220624110853_s_no7_f_w_0_label__0__15.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__15.wav,e1ba5edfc0d0e6c8c5d689346bba5489e7d7babe885a2bc8937b9f0f35636c31,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__15.wav,e1ba5edfc0d0e6c8c5d689346bba5489e7d7babe885a2bc8937b9f0f35636c31
relative_pattern,20220624110853_s_no7_f_w_0_label__0__15.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__15.wav,e1ba5edfc0d0e6c8c5d689346bba5489e7d7babe885a2bc8937b9f0f35636c31,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__15.wav,e1ba5edfc0d0e6c8c5d689346bba5489e7d7babe885a2bc8937b9f0f35636c31
relative_pattern,20220624110853_s_no7_f_w_0_label__0__15.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__15.wav,e1ba5edfc0d0e6c8c5d689346bba5489e7d7babe885a2bc8937b9f0f35636c31,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__15.wav,e1ba5edfc0d0e6c8c5d689346bba5489e7d7babe885a2bc8937b9f0f35636c31
relative_pattern,20220624110853_s_no7_f_w_0_label__0__16.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__16.wav,f35b13fb5251cbe42112f9199ec3e1df03816fababfd48f98ff3038ff4d3d996,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__16.wav,f35b13fb5251cbe42112f9199ec3e1df03816fababfd48f98ff3038ff4d3d996
relative_pattern,20220624110853_s_no7_f_w_0_label__0__16.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__16.wav,f35b13fb5251cbe42112f9199ec3e1df03816fababfd48f98ff3038ff4d3d996,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__16.wav,f35b13fb5251cbe42112f9199ec3e1df03816fababfd48f98ff3038ff4d3d996
relative_pattern,20220624110853_s_no7_f_w_0_label__0__16.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__16.wav,f35b13fb5251cbe42112f9199ec3e1df03816fababfd48f98ff3038ff4d3d996,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__16.wav,f35b13fb5251cbe42112f9199ec3e1df03816fababfd48f98ff3038ff4d3d996
relative_pattern,20220624110853_s_no7_f_w_0_label__0__17.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__17.wav,9fc1a6e89353f22e303fed2318dd74939d50ae981dd34a2726436eee8acbb66c,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__17.wav,9fc1a6e89353f22e303fed2318dd74939d50ae981dd34a2726436eee8acbb66c
relative_pattern,20220624110853_s_no7_f_w_0_label__0__17.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__17.wav,9fc1a6e89353f22e303fed2318dd74939d50ae981dd34a2726436eee8acbb66c,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__17.wav,9fc1a6e89353f22e303fed2318dd74939d50ae981dd34a2726436eee8acbb66c
relative_pattern,20220624110853_s_no7_f_w_0_label__0__17.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__17.wav,9fc1a6e89353f22e303fed2318dd74939d50ae981dd34a2726436eee8acbb66c,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__17.wav,9fc1a6e89353f22e303fed2318dd74939d50ae981dd34a2726436eee8acbb66c
relative_pattern,20220624110853_s_no7_f_w_0_label__0__18.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__18.wav,d8a7e45ab3d2b7322d2591b79f4126fe5c3d9d0a8db708182a392f363e09dc14,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__18.wav,d8a7e45ab3d2b7322d2591b79f4126fe5c3d9d0a8db708182a392f363e09dc14
relative_pattern,20220624110853_s_no7_f_w_0_label__0__18.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__18.wav,d8a7e45ab3d2b7322d2591b79f4126fe5c3d9d0a8db708182a392f363e09dc14,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__18.wav,d8a7e45ab3d2b7322d2591b79f4126fe5c3d9d0a8db708182a392f363e09dc14
relative_pattern,20220624110853_s_no7_f_w_0_label__0__18.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__18.wav,d8a7e45ab3d2b7322d2591b79f4126fe5c3d9d0a8db708182a392f363e09dc14,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__18.wav,d8a7e45ab3d2b7322d2591b79f4126fe5c3d9d0a8db708182a392f363e09dc14
relative_pattern,20220624110853_s_no7_f_w_0_label__0__19.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__19.wav,6623d50bc60f420fc7c00a4ce6f04022117a5b371708c3bfd9e29f0a5aff86c2,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__19.wav,6623d50bc60f420fc7c00a4ce6f04022117a5b371708c3bfd9e29f0a5aff86c2
relative_pattern,20220624110853_s_no7_f_w_0_label__0__19.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__19.wav,6623d50bc60f420fc7c00a4ce6f04022117a5b371708c3bfd9e29f0a5aff86c2,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__19.wav,6623d50bc60f420fc7c00a4ce6f04022117a5b371708c3bfd9e29f0a5aff86c2
relative_pattern,20220624110853_s_no7_f_w_0_label__0__19.wav,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__19.wav,6623d50bc60f420fc7c00a4ce6f04022117a5b371708c3bfd9e29f0a5aff86c2,uuv,other,uuv/raw/other/20220624110853_S_No7_F_W_0_label__0__19.wav,6623d50bc60f420fc7c00a4ce6f04022117a5b371708c3bfd9e29f0a5aff86c2
relative_pattern,20220624110853_s_no7_f_w_0_label__0__2.wav,open,other,open/raw/other/20220624110853_S_No7_F_W_0_label__0__2.wav,d2dba9e83949506a84cff461c51a235092e410eb94767d0e5f941d8844de8230,speedboat,other,speedboat/raw/other/20220624110853_S_No7_F_W_0_label__0__2.wav,d2dba9e83949506a84cff461c51a235092e410eb94767d0e5f941d8844de8230
