domain,official_qiandaoear22_category,label,relative_path,recording_group_id_inferred
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__83.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__84.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__85.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__86.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__87.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__88.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__89.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__9.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__90.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__91.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__92.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__93.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__94.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__95.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__96.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__97.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__98.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624111353_S_No7_F_W_0_label__0__99.wav,20220624111353_S_No7_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__1.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__10.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__11.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__12.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__13.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__14.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__15.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__16.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__17.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__18.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__19.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__2.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__20.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__21.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__22.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__23.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__24.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__25.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__26.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__27.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__28.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__29.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__3.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__30.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__31.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__32.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__33.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__34.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__35.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__36.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__37.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__38.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__39.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__4.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__40.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__41.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__42.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__43.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__44.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__45.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__46.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__5.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__6.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__7.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__8.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1_label__1__9.wav,20220624114901_M_SpeedBoat_N_M&Unknown_F_W_1
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__1.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__10.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__11.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__12.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__13.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__14.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__15.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__16.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__17.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__18.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__19.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__2.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__20.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__21.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__22.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__23.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__24.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__25.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__26.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__27.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__28.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__29.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__3.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__30.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__31.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__32.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__33.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__34.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__35.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__36.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__37.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__38.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__39.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__4.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__40.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__41.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__42.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__43.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__44.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__45.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__46.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__47.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__48.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__49.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__5.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__50.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__51.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__52.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__6.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__7.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__8.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624114901_S_SpeedBoat_N_M_0_label__0__9.wav,20220624114901_S_SpeedBoat_N_M_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__1.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__10.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__100.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__11.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__12.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__13.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__14.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__15.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__16.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__17.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__18.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__19.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__2.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__20.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__21.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__22.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__23.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__24.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__25.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__26.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__27.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__28.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__29.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__3.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__30.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
open,KaiYuan,other/background,open\raw\other\20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0_label__1__31.wav,20220624123409_M_SpeedBoat_M_M&Unknown_F_W_0
